index,Expected Salary,CGPA,10th Percentage,12th Percentage,Branch,Certifications,Level of Participation,Communication Proficiency,Programming Languages,Extraversion,Agreeableness,Openness,Conscientiousness,Neuroticism,Attendance %,Employeed
322,24809.07,5.02,45.66,65.32,1,4,0,4,1,1,5,5,1,4,92,0
323,39393.23,7.86,57.13,55.54,1,4,0,4,1,2,4,2,3,2,94,1
324,11000.52,6.91,37.95,77.62,4,0,0,10,3,4,3,3,5,2,79,1
325,34913.93,9.9,77.79,76.27,5,0,2,3,5,2,4,3,2,5,68,1
326,21449.69,9.57,71.61,88.46,4,0,0,8,5,2,3,3,3,5,71,0
327,23590.69,6.8,67.56,71.45,5,0,0,10,1,2,5,3,4,5,88,0
328,27179.57,9.45,92.42,70.76,0,0,0,7,5,2,1,4,1,3,84,0
329,19847.32,6.36,46.54,81.5,2,0,0,4,3,5,3,5,5,3,80,0
330,47026.94,6.5,72.86,48.19,1,0,0,6,2,5,4,3,3,5,76,0
331,16933.58,9.06,65.11,69.74,3,0,1,7,2,4,1,2,1,1,53,1
332,21505.75,8.4,43.94,94.96,3,4,0,3,4,5,4,5,5,4,85,1
333,39585.77,7.67,62.28,84.91,2,0,0,9,3,5,5,2,3,3,60,1
334,18678.32,9.64,97.27,74.93,3,4,0,7,5,3,3,5,3,1,93,0
335,27567.62,5.21,42.4,56.81,3,0,0,3,3,4,3,1,2,3,87,1
336,31085.63,9.38,85.59,53.86,4,5,0,6,2,3,2,3,2,5,56,0
337,14002.5,8.67,82.01,89.09,0,0,2,3,5,4,3,3,1,3,91,0
338,17184.63,7.78,98.98,37.17,1,0,0,5,3,1,4,3,2,5,69,0
339,27113.02,5.87,74.87,78.25,3,0,0,6,3,2,1,3,5,2,62,0
340,38163.95,5.97,90.28,90.83,2,0,0,3,4,2,4,1,4,3,100,0
341,47409.17,9.73,36.16,57.61,2,0,0,7,2,2,5,1,2,3,93,0
342,34149.9,5.06,58.22,70.81,0,0,0,7,5,2,5,3,1,1,73,0
343,30638.74,9.97,93.97,64.84,3,0,0,3,4,4,4,4,4,5,51,0
344,40311.43,6.15,96.57,57.42,0,0,0,7,4,1,2,3,2,2,70,1
345,32222.57,7.92,87.96,54.01,0,0,0,8,1,4,1,5,4,4,84,0
346,12070.09,9.46,39.04,68.12,0,0,2,5,1,2,2,3,3,3,77,1
347,48105.77,6.93,60.76,63.77,0,0,0,10,4,5,1,1,1,1,59,0
348,23189.73,8.32,81.44,77.21,0,0,0,7,4,4,3,4,4,1,59,0
349,22689.65,6.64,35.57,43.7,6,0,0,6,5,3,3,5,1,4,82,1
350,28218.36,7.84,85.56,81.01,1,1,0,5,3,5,4,2,4,1,93,0
351,30874.87,9.8,78.59,50.48,2,2,0,4,2,1,4,5,1,2,86,1
352,47740.04,5.66,37.06,44.35,0,0,0,4,2,5,3,1,5,4,58,1
353,26753.67,6.77,40.88,62.61,2,0,0,10,4,5,2,2,3,4,93,1
354,33725.33,9.94,48.47,79.39,0,0,0,3,1,3,3,1,3,2,66,1
355,11551.12,8.02,76.45,36.49,6,0,0,7,4,2,2,1,3,1,65,1
356,44817.84,8.31,60.66,44.5,3,0,0,4,4,5,4,2,1,1,85,0
357,27977.42,8.04,80.84,69.18,3,0,0,5,3,5,1,4,4,2,52,1
358,13400.33,7.66,43.69,82.63,6,0,0,7,4,1,4,4,5,2,82,0
359,44112.6,9.66,42.69,67.33,0,0,0,10,5,3,2,1,3,2,70,0
360,16209.96,7.77,82.19,45.82,3,0,0,8,4,5,3,2,4,4,51,0
361,28126.16,5.06,49.05,57.99,0,0,0,4,4,4,1,5,5,4,76,0
362,38541.77,6.46,44.6,68.57,6,0,0,4,2,2,3,4,5,3,81,0
363,26386.62,5.69,71.01,88.57,0,0,0,7,1,1,4,3,4,5,58,1
364,21361.32,5.38,36.19,72.36,2,0,0,10,4,3,1,4,4,1,72,0
365,46123.19,9.67,67.35,52.45,6,0,0,10,4,1,4,5,5,3,80,1
366,20184.62,9.38,57.55,38.12,2,2,0,4,4,1,4,5,1,3,80,0
367,24726.93,5.75,36.66,38.87,2,2,0,9,1,4,2,1,4,4,96,1
368,43173.08,8.05,62.05,72.28,0,0,0,8,4,1,5,1,5,3,81,1
369,29403.21,8.64,73.8,49.59,3,0,0,10,2,5,1,1,5,1,70,0
370,29675.43,7.2,40.24,44.6,3,0,2,8,5,4,1,1,4,2,94,1
371,28722.21,5.06,39.63,67.27,1,0,0,9,3,4,1,4,1,5,75,0
372,16907.87,7.82,91.05,40.19,6,0,0,3,3,5,3,3,2,4,93,0
373,30701.04,6.29,84.81,89.97,6,0,0,7,2,4,1,1,4,2,82,1
374,11598.22,8.02,56.83,78.35,0,0,0,7,1,2,1,1,2,1,100,0
375,25978.87,9.04,95.24,92.43,2,0,0,7,1,5,4,1,1,1,69,1
376,17060.99,5.04,80.69,59.85,3,0,0,8,2,5,3,4,5,4,51,0
377,32150.29,6.12,86.63,71.42,0,2,0,7,5,2,5,1,2,1,78,0
378,13850.91,8.95,77.2,42.31,2,0,0,8,5,1,2,1,4,3,59,1
379,37368.51,5.36,77.31,58.24,0,0,0,9,3,2,3,5,1,1,94,0
380,10296.32,5.27,74.15,86.67,1,4,0,4,4,5,5,3,5,3,98,0
381,39627.58,8.24,73.27,83.27,3,0,0,5,1,4,3,2,4,3,97,1
382,44089.35,8.68,44.05,94.72,0,0,0,4,5,3,1,1,2,4,63,0
383,16432.75,8.64,54.68,48.31,1,0,0,5,3,2,1,3,3,5,81,1
384,48334.22,7.58,87.24,73.45,3,0,0,6,3,1,5,4,1,2,63,1
385,36848.02,8.64,66.18,81.05,0,0,2,8,1,3,2,3,4,1,74,0
386,19967.88,7.38,57.41,84.75,5,0,0,6,1,5,2,1,1,4,78,0
387,42900.7,6.97,72.84,46.69,0,5,0,3,2,2,4,4,3,4,96,0
388,12727.05,6.24,64.56,92.77,5,0,0,3,5,2,5,4,5,4,65,1
389,32637.25,9.75,40.13,88.53,4,0,0,10,3,2,3,1,3,2,83,1
390,43083.17,8.29,46.99,72.38,3,0,0,4,1,1,4,2,2,3,99,1
391,12547.12,5.89,60.44,84.93,4,0,0,4,2,1,3,5,3,2,60,0
392,43445.36,6.43,76.23,70.38,1,0,0,7,3,1,1,1,4,4,58,0
393,44894.21,5.35,36.79,56.69,3,0,0,6,3,4,1,2,4,5,54,1
394,46138.25,7.98,95.1,59.3,1,0,0,5,1,4,4,2,2,2,62,0
395,19901.17,5.81,37.81,60.17,3,0,0,3,2,2,5,4,1,3,98,0
396,26950.68,5.99,67.36,61.62,0,0,0,5,1,2,5,1,2,5,92,0
397,46857.35,9.12,98.86,86.4,3,0,0,6,5,3,4,3,5,3,85,0
398,46582.03,6,79.02,84.83,0,0,0,5,3,3,3,2,5,4,92,0
399,39553.78,5.7,97.45,52.03,0,2,0,5,4,2,2,1,2,3,68,1
400,12150.23,8.1,37.72,89.05,2,0,0,6,1,1,3,3,1,4,59,0
401,40731.53,8.45,58.73,58.79,5,0,3,9,5,1,4,3,5,5,80,1
402,15038.32,8.46,91.73,72.3,0,0,0,9,5,4,4,3,1,3,73,1
403,44862.99,5.02,97.33,50.33,1,0,0,8,3,1,4,5,3,4,80,0
404,32124.2,6.7,42.2,83.93,0,0,0,5,2,1,3,3,5,3,94,1
405,27312.46,9.13,48.23,39.44,3,0,0,8,1,2,1,2,5,2,66,1
406,31323.3,8.93,89.09,91.76,3,0,0,5,3,2,3,5,5,4,69,1
407,27776.04,9.21,55.08,57.91,4,3,0,10,1,3,2,2,2,5,51,0
408,15013.32,8.06,54.37,88.49,4,0,0,8,1,4,1,2,2,1,52,1
409,42657.11,6.7,58.53,85.09,6,0,0,7,2,2,5,5,3,5,87,1
410,25711.22,5.07,62.52,44.24,5,0,0,9,3,4,3,2,5,3,58,1
411,38537.03,9.72,73.43,65.65,0,0,0,6,5,1,3,4,1,4,89,1
412,44670.28,5.55,51.16,37.11,0,5,0,3,1,3,5,5,5,1,75,1
413,20766.79,8.48,74.64,92.15,1,0,0,4,1,5,5,4,2,2,80,1
414,37670.4,8.41,58.05,78,5,0,0,8,1,2,2,5,2,5,80,0
415,45168.66,8.02,39.24,82.73,0,4,0,8,4,3,2,1,3,3,91,0
416,21339.59,5.28,57.1,48.62,1,0,0,5,1,5,3,1,3,3,90,0
417,36452.68,8.92,41.54,53.92,6,5,0,10,2,5,3,4,3,1,82,1
418,34763.64,5.57,68.46,94.7,4,0,0,5,1,2,1,2,5,2,77,1
419,44984.58,9.44,66.7,79.65,6,0,0,9,4,4,1,2,3,2,56,1
420,24696.94,5.89,83.72,69.38,1,0,0,8,1,2,1,1,1,1,64,1
421,36709.01,7.54,53.13,54.77,5,0,0,10,5,1,4,1,5,2,97,1
422,27260.41,7.35,48.55,38.69,6,0,0,6,4,1,4,1,3,1,91,0
423,15970.61,9.19,73.98,90.8,2,0,0,5,2,5,2,1,1,1,76,0
424,45760.09,8.6,71.8,83.96,2,0,0,3,3,1,2,5,5,1,78,0
425,29508.49,7.79,54.6,91.04,1,4,0,7,3,3,4,2,3,3,84,1
426,48962.4,6.3,38.75,55.71,2,2,0,3,2,3,3,3,2,3,99,1
427,21137.46,8.22,38.32,39.07,1,0,0,10,5,1,5,2,1,4,59,1
428,26219.16,9.09,43.3,89.34,4,0,0,3,3,4,1,1,2,4,58,1
429,24840.21,8.67,84.97,49,6,0,0,5,1,5,1,1,1,4,100,0
430,36737.91,7.43,88.82,72.04,5,0,0,7,3,1,4,2,2,5,97,0
431,24345.43,6.11,63.8,64.75,0,3,0,5,1,1,3,1,4,2,58,1
432,42386.28,8.44,71.53,74.44,0,1,0,9,1,5,4,2,1,3,89,1
433,27032.85,8.01,49.05,36.78,6,3,0,5,4,3,5,3,1,2,82,0
434,25684.08,6.57,66.79,46.37,5,0,0,10,4,2,2,5,1,1,76,0
435,10758.15,8.87,54.11,62.73,0,0,0,10,3,3,3,3,2,3,83,1
436,36868.11,8.27,72.91,48.68,5,0,1,3,1,4,4,3,1,5,75,1
437,40748,8.01,43.84,92.41,0,0,0,5,2,2,2,2,2,5,86,1
438,44159.3,9.77,85.2,88.66,3,5,0,5,4,5,3,4,4,2,99,0
439,14573.2,8.69,60.43,81.49,0,0,0,10,5,5,4,4,1,1,94,0
440,49794.19,6.83,89.09,65.71,3,0,0,4,4,5,1,5,3,3,77,0
441,28451.23,6.06,60.51,63.26,3,5,0,6,4,5,4,1,4,1,98,1
442,26824.64,8.08,86.22,40.83,0,0,0,10,1,3,2,1,4,3,53,0
443,44402.6,9.44,54.05,72.57,0,0,0,5,1,2,4,4,5,1,67,1
444,21104.28,8.53,38.45,40.02,0,0,0,10,4,3,5,5,5,2,96,1
445,21943.66,5.35,82.01,46.03,0,0,0,5,2,3,5,2,3,3,76,1
446,45468.19,6.55,40.32,58.55,6,4,0,5,5,3,1,3,5,4,50,0
447,36935.12,7.05,36.56,61.05,2,0,0,10,3,5,2,2,1,1,56,1
448,19875.12,5.47,53.12,58.33,5,0,0,3,3,4,4,3,4,2,61,1
449,28291.31,6.23,57.51,70.57,0,0,0,3,2,1,5,3,2,1,70,1
450,22780.47,7.12,97.69,41.08,1,0,0,7,1,2,2,2,4,3,84,0
451,43633.48,7.55,65.36,82.58,2,0,0,4,1,2,5,2,3,1,69,0
452,16633.86,5.97,57.34,55.24,5,0,0,8,2,1,2,4,5,4,74,0
453,24898.35,5.35,46,35.91,1,0,0,4,5,4,1,1,3,4,55,0
454,12636.32,7.92,47.49,59.42,1,5,0,9,5,1,4,4,1,5,99,1
455,46282.94,7.18,81.11,90.43,0,0,0,4,1,5,2,3,2,1,82,0
456,34433.4,5.49,71.52,37.7,0,0,0,4,2,5,4,5,2,3,100,1
457,23961.03,6.19,77.85,36.54,5,0,0,3,3,4,1,1,3,2,51,1
458,36353.25,8.56,53.7,35.24,4,0,0,7,4,1,5,4,4,4,72,1
459,47806.22,9.14,42.38,68.35,2,3,0,4,5,4,5,2,4,3,55,0
460,41342.67,6.3,37.06,94.5,1,0,0,6,5,5,3,3,5,2,71,0
461,33344.94,8.08,45.44,89.63,0,0,0,10,1,2,1,2,4,4,98,1
462,17401.82,8.07,41.19,50.92,6,1,0,4,1,4,2,2,5,1,94,0
463,13332.79,5.14,79.18,78.93,4,0,0,5,1,5,3,5,3,4,85,1
464,35650.16,9.08,76.24,38.29,5,0,0,4,1,3,5,3,4,4,54,1
465,38341.43,8.62,66.6,57.92,4,0,0,3,5,3,4,2,5,4,60,0
466,40408.95,9.56,64.24,46.98,5,0,0,7,4,4,5,5,4,5,54,1
467,33420.94,7.72,48.18,87.93,6,0,0,7,5,1,5,4,5,3,90,0
468,14919.22,5.14,68.12,55.74,0,4,3,6,2,1,2,2,2,1,86,1
469,23913.88,7.78,46.94,77.37,0,0,0,9,1,5,3,5,5,4,98,0
470,44641.81,9.32,46.45,64.32,3,2,0,8,3,3,5,5,4,2,70,0
471,42828.72,9.98,47.11,52.26,2,0,0,8,4,1,3,1,3,5,83,1
472,13071.3,7.59,35.48,37.88,3,0,0,8,5,3,2,3,5,5,52,1
473,23444.15,5.42,50,55.91,1,0,0,5,5,3,4,1,4,1,71,1
474,44123.32,6.76,95.56,35.1,3,0,0,7,3,1,2,3,2,2,84,0
475,12617.74,8.05,93.85,82.27,3,0,0,6,5,2,1,5,2,4,84,0
476,25453.52,6.23,96.35,47.76,1,0,0,8,4,2,1,2,3,1,53,1
477,42150.45,5.05,40.76,44.94,3,0,0,8,1,1,3,1,3,5,79,0
478,21422.93,5.01,91.45,60.54,1,1,0,8,5,3,2,4,5,4,58,0
479,25543.59,9.79,41.39,49.87,3,2,0,10,5,4,4,4,3,2,77,1
480,13682.35,9.15,83.2,63.66,6,0,0,8,3,3,3,2,1,1,50,0
481,46425.91,6.81,87.74,57.05,0,0,0,3,4,4,2,4,2,2,59,0
482,46398.01,8.8,97.4,67.64,2,0,0,6,2,2,1,1,2,2,78,1
483,41709.61,9.24,95.58,84.28,6,0,2,7,1,1,1,1,5,5,78,1
484,29321.2,7.26,45.42,83.61,0,0,0,6,1,1,5,1,3,1,74,1
485,36309.4,6.37,96.72,82.64,5,5,0,9,3,4,2,5,4,2,73,0
486,17292.24,5.59,58.67,91.1,3,0,0,5,5,1,2,4,3,2,77,1
487,18676.46,7.43,89.35,91.89,3,0,0,8,5,2,5,2,5,1,66,0
488,15338.25,9.4,84.81,45.32,3,0,0,10,1,5,5,5,4,2,95,0
489,15762.12,5.47,74.13,55.29,0,0,0,4,3,1,1,4,4,5,73,1
490,40069.22,9.14,73.02,45.43,2,0,0,10,4,4,4,4,1,4,83,1
491,36691.66,5.98,71.01,40.19,1,0,0,6,3,1,4,2,2,5,99,1
492,10141.11,9.29,61.72,74.4,4,3,0,4,1,5,5,1,4,1,61,0
493,10434.19,7.49,62.13,78.01,6,0,0,8,4,4,2,4,5,3,100,0
494,32625.04,6.67,81.74,75.87,0,0,0,9,3,2,1,1,4,2,75,0
495,10398.71,8.88,59.24,78.16,2,0,0,4,1,3,5,3,5,4,78,1
496,34980.32,5.72,92.88,79.81,2,0,0,4,1,2,5,1,5,1,70,1
497,21456.89,9.6,47.24,44.9,5,0,0,3,4,3,1,2,1,2,78,1
498,37135.54,8.51,98.82,62.69,2,0,0,10,4,2,1,5,4,4,78,1
499,28373.67,6.28,92.87,58.74,6,0,0,4,3,3,4,1,4,2,86,0
500,17920.45,6.88,97.74,65.62,2,3,0,3,1,1,4,4,3,1,83,0
501,31258.87,5.74,35.28,56.07,4,0,0,7,3,2,3,3,3,5,64,0
502,27811.73,7.7,58.59,81.09,2,1,0,4,3,3,5,3,3,4,53,1
503,47026.4,5.47,61.6,80.57,6,0,0,3,1,4,4,4,4,5,85,0
504,39139.49,8.18,87.87,42.01,0,0,0,5,1,2,1,3,3,4,71,0
505,16671,6.89,92.87,41.14,3,0,0,5,3,5,3,4,5,2,50,0
506,37352.91,9.11,95.15,37.52,4,0,0,3,4,5,2,3,4,4,55,0
507,28926.44,9.32,77.99,66.11,3,0,0,9,3,4,4,2,1,2,92,1
508,15448.73,8.89,38.37,38.43,6,0,0,5,1,4,4,3,3,5,97,0
509,24348.94,8.28,78.41,79.14,0,0,0,7,1,3,5,5,2,5,81,0
510,37341.94,7.61,57.48,38.99,3,0,0,3,2,5,1,3,3,1,81,1
511,39673.87,5.2,72.9,40.88,6,0,0,8,5,1,3,1,2,5,51,1
512,20809.25,6.47,68.75,84.37,0,0,0,7,1,3,1,5,2,2,64,1
513,18471.1,5.2,41.68,79.53,2,0,0,9,5,3,5,5,5,5,66,0
514,15761.51,9.71,60.25,59.99,1,0,0,3,1,5,3,3,4,1,89,1
515,12222.22,8.46,79.39,49.78,2,0,0,9,5,4,4,5,5,4,74,1
516,28736.6,8.42,45.45,90.14,6,0,0,4,5,1,4,4,5,2,61,1
517,38342.83,8.54,60.92,65.31,5,1,0,8,4,5,1,2,3,3,50,1
518,23753.17,9.85,62.64,81.27,0,0,0,9,4,5,1,2,4,2,57,1
519,38653.66,5.37,40.41,68.98,2,0,2,7,2,3,2,1,2,1,89,0
520,24130.64,6.88,48.77,54.44,6,0,0,7,2,2,5,2,3,5,65,1
521,24463.96,5.26,41.99,45.56,1,0,0,10,4,1,1,1,5,4,77,1
522,29941.48,5.33,61.27,42.96,2,0,0,7,4,1,4,1,4,2,67,1
523,25281.04,7.72,81.33,70.46,0,0,0,7,1,2,1,2,3,4,53,1
524,28903.18,7.27,89.25,75.42,4,4,0,6,5,4,1,4,3,3,75,0
525,24705.67,7.07,37.58,56.91,6,0,0,3,5,4,2,3,4,5,63,1
526,48867.01,5.75,66.29,87.47,5,0,0,8,3,5,2,4,2,5,82,1
527,30049.29,8.51,78.25,78.67,4,4,0,10,2,5,1,1,5,2,87,1
528,28607.86,9.89,85.08,60.65,0,0,0,8,3,2,2,4,5,2,93,1
529,21865.82,5.15,86.44,52.27,0,0,0,9,5,1,1,1,1,3,66,1
530,12815.36,8.38,96.02,90.5,6,0,0,7,2,1,5,3,2,1,90,1
531,25692.16,9.68,92.49,46.78,0,3,0,7,2,1,2,5,2,4,98,1
532,43765.18,8.46,45.02,71.84,2,4,0,9,1,2,1,2,5,5,65,1
533,24648.74,6.68,90.09,78.4,4,0,0,5,2,5,3,4,3,4,69,0
534,48213.09,6.9,62.27,44.41,3,0,0,3,4,3,3,4,3,3,82,0
535,17410.79,7.58,45.17,63.52,1,0,2,8,3,5,2,4,2,3,57,0
536,42392.86,9.53,72.58,47.12,5,0,0,4,2,2,3,2,3,1,64,0
537,19953.77,6.37,42.08,84.58,1,5,0,7,1,5,3,5,3,4,94,0
538,13282.19,8.73,58.42,48.42,0,0,0,6,5,5,2,1,5,2,55,1
539,18041.71,5.17,95.28,39.18,4,0,0,8,2,2,4,1,2,2,52,1
540,41537.79,6.6,75.31,53.69,1,0,0,9,5,5,5,5,4,4,62,1
541,26645.33,8.6,36.51,68.71,2,5,0,7,3,1,2,1,1,1,83,1
542,46246.45,5.91,49.76,54.99,4,3,0,10,5,2,5,2,3,2,88,1
543,38542.17,9.64,73.71,68.33,2,0,0,7,3,2,5,1,5,3,79,1
544,34269.2,6.44,52.58,51.88,6,0,0,9,1,5,4,2,3,4,64,0
545,20595.59,6.94,62.43,54.19,0,5,0,10,5,3,5,5,1,1,97,0
546,22100.35,6.7,51.01,68.33,6,0,0,9,2,2,5,5,3,1,77,1
547,46730.88,8.08,90.11,65.94,5,0,2,10,3,1,4,5,1,4,89,1
548,25260.12,9.17,94.55,36.29,0,0,0,10,3,4,1,4,4,1,58,1
549,45732.21,9.5,67.5,50.62,2,0,0,7,5,4,1,1,4,4,91,0
550,44257.9,7.24,89.67,73.88,4,0,0,3,3,3,5,5,3,1,66,1
551,28916.16,9.93,88.25,94.98,0,0,0,8,4,3,1,4,3,2,67,1
552,20715.82,9.77,92.47,69.67,3,0,0,10,2,2,5,4,2,2,99,1
553,23209.25,8.79,49.73,71.01,0,0,1,4,4,3,4,2,2,5,95,1
554,39388.05,7.02,42.16,39.59,0,0,2,7,5,3,3,4,1,4,95,1
555,27299.8,6.81,44.72,72.11,4,1,0,9,3,2,3,3,1,4,90,1
556,10073.79,5.45,61.49,79.87,4,2,0,9,3,1,3,3,5,2,74,0
557,41247.55,8.86,81.58,65.94,2,0,0,7,2,3,1,4,2,2,72,1
558,29804.02,7.14,73.58,66.3,0,0,0,9,2,1,2,2,1,3,68,0
559,49326.81,8.82,48.64,94.13,0,0,0,3,2,2,1,5,5,5,73,1
560,15020.57,7.41,94.19,84.2,6,0,0,5,2,4,3,5,5,2,73,0
561,26263.73,8.34,60.96,56.9,0,0,0,9,3,4,4,3,1,1,84,0
562,11700.51,6.45,48.12,36.35,2,0,0,7,2,3,3,4,2,3,50,1
563,12756.34,10,36.42,77.97,0,0,0,5,1,2,1,2,1,5,66,1
564,23421.04,9.7,40.93,48.16,2,0,0,9,2,5,3,1,2,2,52,0
565,34659.11,6.29,41.89,79.16,2,0,0,4,1,2,4,5,4,3,60,0
566,15877.24,9.34,79.45,84.69,0,0,0,5,2,3,4,5,1,2,98,0
567,33728.51,8.82,75.14,36.79,3,0,0,4,4,1,5,4,1,2,63,1
568,45865.28,8.62,42.67,63.38,5,0,0,4,1,3,4,5,2,4,92,1
569,47518.68,9.86,83.92,78.33,5,0,0,8,3,1,4,5,3,1,80,1
570,24717.97,7.07,37.08,77.76,4,0,2,7,5,3,3,2,4,2,89,1
571,35766.9,8.92,92.15,37.66,4,0,0,6,2,2,3,3,2,1,62,1
572,44878.17,8.89,74.43,67.68,1,1,0,9,3,5,4,5,5,3,69,0
573,42274.98,8.54,76.67,82.07,1,0,0,5,3,2,3,3,5,2,57,1
574,24970.83,6.51,49.19,44.44,4,0,0,3,2,4,3,2,1,4,70,0
575,15468.96,7.96,68.25,89.16,4,0,0,5,1,3,2,5,4,1,100,1
576,15243.76,6.26,52.03,85.41,0,0,0,9,4,4,4,5,1,2,61,1
577,21889.2,8.24,95.27,71.49,5,0,0,9,2,1,2,1,5,4,86,1
578,41852.73,5.4,91.21,75.4,3,0,0,9,5,1,3,3,3,1,88,0
579,16961.54,8.27,92.54,69.54,2,5,0,6,5,1,3,1,2,2,51,1
580,19911.2,7.22,41.33,44.5,2,0,0,8,2,5,1,4,3,5,91,1
581,34046.76,7.72,50.4,52.43,2,1,0,6,5,2,4,3,4,1,98,0
582,30973.02,8.24,44.06,72.33,6,0,0,10,4,1,2,1,2,4,87,0
583,16343.08,8.06,78.21,85.66,4,0,0,4,1,5,5,4,3,2,87,1
584,49750,6.26,89.27,67.56,1,0,0,3,5,1,1,3,1,1,90,0
585,44498.57,5.24,53.06,68.17,3,3,0,9,2,5,1,1,3,2,81,0
586,33979.86,8.34,59.19,82.14,3,0,0,5,5,3,3,5,3,4,72,1
587,40399.66,6.72,49,73.29,2,0,0,3,1,4,3,5,2,1,86,0
588,21011.03,5.79,84.98,66.86,0,0,0,7,3,2,2,3,4,1,90,1
589,27659.56,5.5,58.48,70.49,3,3,0,6,2,2,1,3,5,4,66,1
590,17271.62,5.65,83.56,38.28,6,0,0,5,4,1,3,1,4,4,50,0
591,39668.07,9.3,70,92.03,0,1,0,4,4,3,2,1,1,1,56,1
592,22355,6.07,72.21,64.89,0,0,0,3,1,4,2,3,4,1,85,1
593,45660.47,8.81,73.53,66.02,4,0,0,5,2,5,5,2,1,2,96,0
594,22261.24,9.57,65.03,90.63,2,0,0,5,5,3,5,2,2,3,66,1
595,22091.74,7.18,62.76,50.03,6,2,0,6,5,3,2,1,4,1,57,1
596,30536.17,7.45,90.15,51.4,4,0,0,6,3,4,3,1,3,1,91,0
597,42004.84,5.7,81.7,62.17,4,0,2,10,2,2,3,1,4,4,82,1
598,30386.54,9.4,90.4,75.8,3,5,0,5,4,4,2,5,4,3,78,0
599,49046.98,7.05,96.93,89.5,0,3,0,9,4,5,2,4,4,2,73,0
600,32452.78,8.82,61.52,50.24,2,0,0,8,3,2,3,2,2,2,59,1
601,32068.55,7.4,83.01,80.56,1,0,0,3,4,1,1,4,4,1,94,0
602,48276.36,6.57,91.49,62.91,1,0,0,8,4,2,1,4,1,4,56,0
603,23555.3,5.71,83.61,91.85,3,0,0,5,1,3,4,1,1,5,87,1
604,28770.48,8.76,82.45,90.65,5,2,1,7,1,3,3,5,1,2,58,1
605,38118.08,5.44,97.95,43.54,0,0,0,5,5,2,5,5,1,5,93,1
606,10551.8,7.5,65.12,63.11,4,3,0,7,3,5,5,5,4,2,57,1
607,49008.83,8.14,94.36,36.92,6,0,0,3,5,1,1,5,1,5,68,0
608,43719.88,9.68,37.07,90.8,3,0,0,4,4,1,3,2,5,3,65,1
609,13240.91,9.55,75.74,75.2,4,0,0,8,3,1,5,2,3,1,56,0
610,45943.65,9.1,56.57,37.59,3,0,0,6,2,4,2,2,3,4,98,1
611,25371.12,9.79,96.52,61.73,0,5,0,5,2,2,4,3,1,3,79,0
612,22339.77,6.2,50.89,36.81,2,1,0,8,2,1,4,5,4,4,73,1
613,27428.48,8.78,57.9,42.96,0,0,0,7,3,3,1,3,2,1,81,1
614,33183.71,6.87,86.11,91.05,1,0,0,6,5,3,2,4,3,2,58,0
615,35821.5,7.75,87.93,49.95,5,0,0,9,2,3,2,2,2,5,82,1
616,33854.23,9.44,85.28,82.91,0,0,0,10,4,2,3,5,5,1,60,1
617,13570.7,7,56.07,48.23,0,0,1,3,3,5,3,1,2,4,66,1
618,45329.35,9.26,61.32,66.75,0,0,0,7,2,2,3,3,4,5,77,0
619,29982.63,6.94,50.48,39,6,0,0,5,4,5,1,4,2,1,60,0
620,12879.06,7.82,90.39,44.37,4,0,0,4,5,4,2,4,3,4,76,0
621,36626.79,7.1,51.77,80.12,6,0,0,7,4,3,5,1,2,4,72,1
622,38488.08,8.15,38.65,80.42,2,0,0,3,3,1,1,2,1,4,91,0
623,22200.22,9.58,90.8,43.38,6,0,0,5,3,2,3,4,2,5,94,0
624,40464.63,5.36,62.68,86,4,0,0,5,2,4,2,4,1,1,59,0
625,36404.76,8.99,39.27,49.9,1,0,0,3,5,3,4,5,2,1,91,0
626,47488.91,6.07,56.29,60.76,3,0,0,9,4,3,2,3,1,1,80,0
627,26246.47,5.99,71.59,92.42,1,1,0,5,4,2,4,3,1,4,51,0
628,20160.7,9.49,63.76,46.09,6,0,0,5,4,3,2,4,5,3,64,1
629,19287.04,8.77,89.7,47.28,5,0,0,6,1,5,2,4,1,5,58,1
630,25278.09,5.92,64.64,78.62,3,0,0,5,1,3,4,4,1,5,84,1
631,27934.53,6.9,40.33,40.88,0,0,2,4,1,4,2,5,2,1,67,1
632,35897.43,5.22,90.3,86.73,0,0,2,5,3,4,3,2,1,4,56,1
633,44967.69,6.11,96.11,86.95,5,0,0,10,2,5,2,1,5,3,68,0
634,18971.92,7.94,60.17,91.26,5,0,0,7,5,3,2,3,1,2,87,0
635,32489.99,7.62,64.21,51.27,4,0,0,9,4,2,4,2,2,2,75,1
636,17457.58,5.25,48.43,79.71,3,0,0,10,2,2,1,5,4,3,82,1
637,35159.92,7.26,94.87,72.05,6,0,0,5,3,1,2,1,2,5,71,1
638,12137.79,6.51,73.06,77.35,0,0,2,6,4,2,1,3,2,2,98,0
639,11623.15,9.49,44.14,63.88,0,0,0,9,2,5,2,1,2,1,77,0
640,22327.14,5.97,71.64,77.77,2,0,0,8,2,5,1,1,4,3,60,0
641,16007.42,9.38,40.02,45.94,0,0,0,10,2,3,1,4,2,4,71,1
642,10798.15,9.31,83.53,54.32,5,0,0,5,1,2,1,3,3,1,81,0
643,35162.32,8.87,43.76,49.27,0,0,0,9,3,5,4,2,1,4,76,0
644,43264.09,9.18,77.95,74.95,0,0,0,9,4,3,3,2,4,2,83,1
