index,Expected Salary,CGPA,10th Percentage,12th Percentage,Branch,Certifications,Level of Participation,Communication Proficiency,Programming Languages,Extraversion,Agreeableness,Openness,Conscientiousness,Neuroticism,Attendance %,Employeed
278,"$34,448.14 ",8.29,52.2,46.41,IT,,,6,C,1,2,1,2,5,73,1
279,"$47,594.97 ",8.49,46.19,72.01,IT,,,3,C#,5,5,3,4,3,63,1
280,"$16,493.84 ",7.39,72.47,74.93,Civil,,,7,Python,5,4,3,5,3,84,1
281,"$33,836.70 ",5.33,58.61,54.7,Civil,,,6,C++,2,1,1,1,2,74,0
282,"$43,674.15 ",6.45,54.58,67.44,Electronics,4,,5,C++,3,3,2,3,1,78,1
283,"$10,658.39 ",8.23,74.85,84.99,Mechanical,1,,7,Java,1,3,5,5,3,78,0
284,"$40,627.70 ",7.32,87.87,52.93,Biomedical,,,8,C#,4,1,2,2,3,83,0
285,"$21,748.29 ",6.19,75.47,59.78,Computer,,,5,C#,4,3,3,4,5,58,0
286,"$39,357.66 ",6.92,37.38,55.31,IT,,,9,C#,4,1,3,2,4,74,1
287,"$26,292.21 ",7.26,84.26,50.04,Electronics,3,,10,C#,3,2,5,1,2,71,1
288,"$19,731.14 ",8.39,90.68,79.85,Telecomm,,,7,C++,2,2,1,2,2,85,1
289,"$46,323.07 ",8.4,64.83,49.17,Electronics,,,7,C++,5,1,3,1,1,51,1
290,"$17,037.04 ",7.99,72.7,86.82,Computer,,,8,Java,2,1,2,4,4,53,0
291,"$16,984.12 ",6.63,85.76,77.04,Telecomm,,,10,C,2,3,3,5,5,64,0
292,"$32,155.85 ",5.05,47.49,82.68,IT,,,3,C,3,1,5,2,3,86,1
293,"$34,582.38 ",5.93,94.92,78.39,Civil,,,3,C#,2,5,5,2,2,100,0
294,"$28,846.84 ",6.81,37.22,78.47,Biomedical,,National,5,C++,2,5,2,3,4,64,1
295,"$38,666.13 ",6,44.22,66.07,Electronics,,,5,C#,5,3,3,3,3,59,0
296,"$29,026.95 ",8.61,48.45,52.48,IT,2,,8,Java,5,4,3,3,1,78,0
297,"$42,441.49 ",5.83,45.19,54.76,Mechanical,,,10,C#,2,3,5,1,5,99,0
298,"$39,390.33 ",8.31,66.49,68.2,Electronics,4,,3,Java,3,2,1,3,4,54,0
299,"$17,471.34 ",7.85,78.12,48.02,IT,,,8,C++,3,4,3,2,1,100,0
300,"$48,915.27 ",8.55,56.2,58.41,Civil,,,3,C++,1,1,5,3,1,54,0
301,"$45,837.21 ",5.15,54.23,62.58,IT,,National,3,C,1,1,4,3,3,100,0
302,"$45,887.71 ",7.36,51.74,35.93,Electronics,,National,7,C,1,5,2,5,2,98,0
303,"$11,454.36 ",6.87,90.71,42.16,Telecomm,,,3,C#,1,3,3,2,1,62,1
304,"$11,999.56 ",5.15,77.49,67.04,Telecomm,,,9,Python,3,2,2,3,4,93,0
305,"$31,085.89 ",6.88,97.74,92.92,IT,,,5,Python,3,3,3,1,5,70,1
306,"$39,420.02 ",5.91,92.33,89.55,IT,,,8,C++,5,5,1,4,4,97,1
307,"$26,766.73 ",6.34,63.27,60.49,IT,,,10,C,2,4,3,5,4,76,1
308,"$15,193.87 ",9.24,76.48,51.31,Mechanical,,,6,Java,1,5,1,2,4,59,0
309,"$20,270.83 ",8.45,65.79,78.16,Civil,,,7,C++,2,1,1,3,5,52,1
310,"$32,688.04 ",7.63,88.75,89.42,IT,,,5,C++,2,5,3,1,2,62,1
311,"$21,357.94 ",9.21,59.75,86.74,IT,,,5,C++,4,1,2,2,1,95,0
312,"$41,748.46 ",9.12,85.99,94.97,IT,,,10,Python,2,4,1,1,4,63,1
313,"$39,083.20 ",9.76,69.13,62.78,Civil,2,,5,C#,4,3,3,1,5,63,1
314,"$42,596.93 ",7.87,67.26,91.68,Electronics,,,4,C,4,5,4,1,5,100,1
315,"$12,232.12 ",7.36,88.48,73.62,IT,,,9,C#,4,4,2,2,3,88,1
316,"$25,693.89 ",9.39,45.88,44,Mechanical,,,9,C,4,1,2,3,5,93,1
317,"$30,414.47 ",8.84,65.06,82.9,Civil,,,9,C,4,4,1,5,1,77,1
318,"$32,916.95 ",6.15,88.92,45.34,IT,,,8,Java,3,2,2,2,2,55,1
319,"$10,180.33 ",9.07,80.11,75,Telecomm,,,5,Java,5,4,1,1,4,89,1
320,"$19,351.65 ",7.7,59.1,52.35,IT,,,9,Java,3,2,1,4,3,99,0
321,"$23,215.85 ",5.47,37.26,81.07,Biomedical,,,3,Python,1,2,5,5,2,69,0
322,"$24,809.07 ",5.02,45.66,65.32,Mechanical,4,,4,C++,1,5,5,1,4,92,0
323,"$39,393.23 ",7.86,57.13,55.54,Mechanical,4,,4,C++,2,4,2,3,2,94,1
324,"$11,000.52 ",6.91,37.95,77.62,Computer,,,10,Java,4,3,3,5,2,79,1
325,"$34,913.93 ",9.9,77.79,76.27,Biomedical,,National,3,C#,2,4,3,2,5,68,1
326,"$21,449.69 ",9.57,71.61,88.46,Computer,,,8,C#,2,3,3,3,5,71,0
327,"$23,590.69 ",6.8,67.56,71.45,Biomedical,,,10,C++,2,5,3,4,5,88,0
328,"$27,179.57 ",9.45,92.42,70.76,IT,,,7,C#,2,1,4,1,3,84,0
329,"$19,847.32 ",6.36,46.54,81.5,Telecomm,,,4,Java,5,3,5,5,3,80,0
330,"$47,026.94 ",6.5,72.86,48.19,Mechanical,,,6,Python,5,4,3,3,5,76,0
331,"$16,933.58 ",9.06,65.11,69.74,Civil,,State,7,Python,4,1,2,1,1,53,1
332,"$21,505.75 ",8.4,43.94,94.96,Civil,4,,3,C,5,4,5,5,4,85,1
333,"$39,585.77 ",7.67,62.28,84.91,Telecomm,,,9,Java,5,5,2,3,3,60,1
334,"$18,678.32 ",9.64,97.27,74.93,Civil,4,,7,C#,3,3,5,3,1,93,0
335,"$27,567.62 ",5.21,42.4,56.81,Civil,,,3,Java,4,3,1,2,3,87,1
336,"$31,085.63 ",9.38,85.59,53.86,Computer,5,,6,Python,3,2,3,2,5,56,0
337,"$14,002.50 ",8.67,82.01,89.09,IT,,National,3,C#,4,3,3,1,3,91,0
338,"$17,184.63 ",7.78,98.98,37.17,Mechanical,,,5,Java,1,4,3,2,5,69,0
339,"$27,113.02 ",5.87,74.87,78.25,Civil,,,6,Java,2,1,3,5,2,62,0
340,"$38,163.95 ",5.97,90.28,90.83,Telecomm,,,3,C,2,4,1,4,3,100,0
341,"$47,409.17 ",9.73,36.16,57.61,Telecomm,0,,7,Python,2,5,1,2,3,93,0
342,"$34,149.90 ",5.06,58.22,70.81,IT,,,7,C#,2,5,3,1,1,73,0
343,"$30,638.74 ",9.97,93.97,64.84,Civil,,,3,C,4,4,4,4,5,51,0
344,"$40,311.43 ",6.15,96.57,57.42,IT,,,7,C,1,2,3,2,2,70,1
345,"$32,222.57 ",7.92,87.96,54.01,IT,,,8,C++,4,1,5,4,4,84,0
346,"$12,070.09 ",9.46,39.04,68.12,IT,,National,5,C++,2,2,3,3,3,77,1
347,"$48,105.77 ",6.93,60.76,63.77,IT,,,10,C,5,1,1,1,1,59,0
348,"$23,189.73 ",8.32,81.44,77.21,IT,,,7,C,4,3,4,4,1,59,0
349,"$22,689.65 ",6.64,35.57,43.7,Electronics,,,6,C#,3,3,5,1,4,82,1
350,"$28,218.36 ",7.84,85.56,81.01,Mechanical,1,,5,Java,5,4,2,4,1,93,0
351,"$30,874.87 ",9.8,78.59,50.48,Telecomm,2,,4,Python,1,4,5,1,2,86,1
352,"$47,740.04 ",5.66,37.06,44.35,IT,,,4,Python,5,3,1,5,4,58,1
353,"$26,753.67 ",6.77,40.88,62.61,Telecomm,,,10,C,5,2,2,3,4,93,1
354,"$33,725.33 ",9.94,48.47,79.39,IT,,,3,C++,3,3,1,3,2,66,1
355,"$11,551.12 ",8.02,76.45,36.49,Electronics,,,7,C,2,2,1,3,1,65,1
356,"$44,817.84 ",8.31,60.66,44.5,Civil,0,,4,C,5,4,2,1,1,85,0
357,"$27,977.42 ",8.04,80.84,69.18,Civil,,,5,Java,5,1,4,4,2,52,1
358,"$13,400.33 ",7.66,43.69,82.63,Electronics,,,7,C,1,4,4,5,2,82,0
359,"$44,112.60 ",9.66,42.69,67.33,IT,,,10,C#,3,2,1,3,2,70,0
360,"$16,209.96 ",7.77,82.19,45.82,Civil,,,8,C,5,3,2,4,4,51,0
361,"$28,126.16 ",5.06,49.05,57.99,IT,,,4,C,4,1,5,5,4,76,0
362,"$38,541.77 ",6.46,44.6,68.57,Electronics,,,4,Python,2,3,4,5,3,81,0
363,"$26,386.62 ",5.69,71.01,88.57,IT,,,7,C++,1,4,3,4,5,58,1
364,"$21,361.32 ",5.38,36.19,72.36,Telecomm,,,10,C,3,1,4,4,1,72,0
365,"$46,123.19 ",9.67,67.35,52.45,Electronics,,,10,C,1,4,5,5,3,80,1
366,"$20,184.62 ",9.38,57.55,38.12,Telecomm,2,,4,C,1,4,5,1,3,80,0
367,"$24,726.93 ",5.75,36.66,38.87,Telecomm,2,,9,C++,4,2,1,4,4,96,1
368,"$43,173.08 ",8.05,62.05,72.28,IT,,,8,C,1,5,1,5,3,81,1
369,"$29,403.21 ",8.64,73.8,49.59,Civil,,,10,Python,5,1,1,5,1,70,0
370,"$29,675.43 ",7.2,40.24,44.6,Civil,,National,8,C#,4,1,1,4,2,94,1
371,"$28,722.21 ",5.06,39.63,67.27,Mechanical,,,9,Java,4,1,4,1,5,75,0
372,"$16,907.87 ",7.82,91.05,40.19,Electronics,,,3,Java,5,3,3,2,4,93,0
373,"$30,701.04 ",6.29,84.81,89.97,Electronics,,,7,Python,4,1,1,4,2,82,1
374,"$11,598.22 ",8.02,56.83,78.35,IT,,,7,C++,2,1,1,2,1,100,0
375,"$25,978.87 ",9.04,95.24,92.43,Telecomm,0,,7,C++,5,4,1,1,1,69,1
376,"$17,060.99 ",5.04,80.69,59.85,Civil,,,8,Python,5,3,4,5,4,51,0
377,"$32,150.29 ",6.12,86.63,71.42,IT,2,,7,C#,2,5,1,2,1,78,0
378,"$13,850.91 ",8.95,77.2,42.31,Telecomm,,,8,C#,1,2,1,4,3,59,1
379,"$37,368.51 ",5.36,77.31,58.24,IT,0,,9,Java,2,3,5,1,1,94,0
380,"$10,296.32 ",5.27,74.15,86.67,Mechanical,4,,4,C,5,5,3,5,3,98,0
381,"$39,627.58 ",8.24,73.27,83.27,Civil,,,5,C++,4,3,2,4,3,97,1
382,"$44,089.35 ",8.68,44.05,94.72,IT,,,4,C#,3,1,1,2,4,63,0
383,"$16,432.75 ",8.64,54.68,48.31,Mechanical,,,5,Java,2,1,3,3,5,81,1
384,"$48,334.22 ",7.58,87.24,73.45,Civil,,,6,Java,1,5,4,1,2,63,1
385,"$36,848.02 ",8.64,66.18,81.05,IT,,National,8,C++,3,2,3,4,1,74,0
386,"$19,967.88 ",7.38,57.41,84.75,Biomedical,,,6,C++,5,2,1,1,4,78,0
387,"$42,900.70 ",6.97,72.84,46.69,IT,5,,3,Python,2,4,4,3,4,96,0
388,"$12,727.05 ",6.24,64.56,92.77,Biomedical,,,3,C#,2,5,4,5,4,65,1
389,"$32,637.25 ",9.75,40.13,88.53,Computer,,,10,Java,2,3,1,3,2,83,1
390,"$43,083.17 ",8.29,46.99,72.38,Civil,,,4,C++,1,4,2,2,3,99,1
391,"$12,547.12 ",5.89,60.44,84.93,Computer,,,4,Python,1,3,5,3,2,60,0
392,"$43,445.36 ",6.43,76.23,70.38,Mechanical,,,7,Java,1,1,1,4,4,58,0
393,"$44,894.21 ",5.35,36.79,56.69,Civil,,,6,Java,4,1,2,4,5,54,1
394,"$46,138.25 ",7.98,95.1,59.3,Mechanical,,,5,C++,4,4,2,2,2,62,0
395,"$19,901.17 ",5.81,37.81,60.17,Civil,,,3,Python,2,5,4,1,3,98,0
396,"$26,950.68 ",5.99,67.36,61.62,IT,,,5,C++,2,5,1,2,5,92,0
397,"$46,857.35 ",9.12,98.86,86.4,Civil,,,6,C#,3,4,3,5,3,85,0
398,"$46,582.03 ",6,79.02,84.83,IT,,,5,Java,3,3,2,5,4,92,0
399,"$39,553.78 ",5.7,97.45,52.03,IT,2,,5,C,2,2,1,2,3,68,1
400,"$12,150.23 ",8.1,37.72,89.05,Telecomm,,,6,C++,1,3,3,1,4,59,0
401,"$40,731.53 ",8.45,58.73,58.79,Biomedical,,International,9,C#,1,4,3,5,5,80,1
402,"$15,038.32 ",8.46,91.73,72.3,IT,0,,9,C#,4,4,3,1,3,73,1
403,"$44,862.99 ",5.02,97.33,50.33,Mechanical,,,8,Java,1,4,5,3,4,80,0
404,"$32,124.20 ",6.7,42.2,83.93,IT,,,5,Python,1,3,3,5,3,94,1
405,"$27,312.46 ",9.13,48.23,39.44,Civil,,,8,C++,2,1,2,5,2,66,1
406,"$31,323.30 ",8.93,89.09,91.76,Civil,,,5,Java,2,3,5,5,4,69,1
407,"$27,776.04 ",9.21,55.08,57.91,Computer,3,,10,C++,3,2,2,2,5,51,0
408,"$15,013.32 ",8.06,54.37,88.49,Computer,,,8,C++,4,1,2,2,1,52,1
409,"$42,657.11 ",6.7,58.53,85.09,Electronics,,,7,Python,2,5,5,3,5,87,1
410,"$25,711.22 ",5.07,62.52,44.24,Biomedical,,,9,Java,4,3,2,5,3,58,1
411,"$38,537.03 ",9.72,73.43,65.65,IT,,,6,C#,1,3,4,1,4,89,1
412,"$44,670.28 ",5.55,51.16,37.11,IT,5,,3,C++,3,5,5,5,1,75,1
413,"$20,766.79 ",8.48,74.64,92.15,Mechanical,,,4,C++,5,5,4,2,2,80,1
414,"$37,670.40 ",8.41,58.05,78,Biomedical,,,8,C++,2,2,5,2,5,80,0
415,"$45,168.66 ",8.02,39.24,82.73,IT,4,,8,C,3,2,1,3,3,91,0
416,"$21,339.59 ",5.28,57.1,48.62,Mechanical,,,5,C++,5,3,1,3,3,90,0
417,"$36,452.68 ",8.92,41.54,53.92,Electronics,5,,10,Python,5,3,4,3,1,82,1
418,"$34,763.64 ",5.57,68.46,94.7,Computer,,,5,C++,2,1,2,5,2,77,1
419,"$44,984.58 ",9.44,66.7,79.65,Electronics,,,9,C,4,1,2,3,2,56,1
420,"$24,696.94 ",5.89,83.72,69.38,Mechanical,,,8,C++,2,1,1,1,1,64,1
421,"$36,709.01 ",7.54,53.13,54.77,Biomedical,,,10,C#,1,4,1,5,2,97,1
422,"$27,260.41 ",7.35,48.55,38.69,Electronics,,,6,C,1,4,1,3,1,91,0
423,"$15,970.61 ",9.19,73.98,90.8,Telecomm,,,5,Python,5,2,1,1,1,76,0
424,"$45,760.09 ",8.6,71.8,83.96,Telecomm,,,3,Java,1,2,5,5,1,78,0
425,"$29,508.49 ",7.79,54.6,91.04,Mechanical,4,,7,Java,3,4,2,3,3,84,1
426,"$48,962.40 ",6.3,38.75,55.71,Telecomm,2,,3,Python,3,3,3,2,3,99,1
427,"$21,137.46 ",8.22,38.32,39.07,Mechanical,,,10,C#,1,5,2,1,4,59,1
428,"$26,219.16 ",9.09,43.3,89.34,Computer,,,3,Java,4,1,1,2,4,58,1
429,"$24,840.21 ",8.67,84.97,49,Electronics,,,5,C++,5,1,1,1,4,100,0
430,"$36,737.91 ",7.43,88.82,72.04,Biomedical,,,7,Java,1,4,2,2,5,97,0
431,"$24,345.43 ",6.11,63.8,64.75,IT,3,,5,C++,1,3,1,4,2,58,1
432,"$42,386.28 ",8.44,71.53,74.44,IT,1,,9,C++,5,4,2,1,3,89,1
433,"$27,032.85 ",8.01,49.05,36.78,Electronics,3,,5,C,3,5,3,1,2,82,0
434,"$25,684.08 ",6.57,66.79,46.37,Biomedical,,,10,C,2,2,5,1,1,76,0
435,"$10,758.15 ",8.87,54.11,62.73,IT,,,10,Java,3,3,3,2,3,83,1
436,"$36,868.11 ",8.27,72.91,48.68,Biomedical,,State,3,C++,4,4,3,1,5,75,1
437,"$40,748.00 ",8.01,43.84,92.41,IT,,,5,Python,2,2,2,2,5,86,1
438,"$44,159.30 ",9.77,85.2,88.66,Civil,5,,5,C,5,3,4,4,2,99,0
439,"$14,573.20 ",8.69,60.43,81.49,IT,,,10,C#,5,4,4,1,1,94,0
440,"$49,794.19 ",6.83,89.09,65.71,Civil,,,4,C,5,1,5,3,3,77,0
441,"$28,451.23 ",6.06,60.51,63.26,Civil,5,,6,C,5,4,1,4,1,98,1
442,"$26,824.64 ",8.08,86.22,40.83,IT,,,10,C++,3,2,1,4,3,53,0
443,"$44,402.60 ",9.44,54.05,72.57,IT,,,5,C++,2,4,4,5,1,67,1
444,"$21,104.28 ",8.53,38.45,40.02,IT,,,10,C,3,5,5,5,2,96,1
445,"$21,943.66 ",5.35,82.01,46.03,IT,,,5,Python,3,5,2,3,3,76,1
446,"$45,468.19 ",6.55,40.32,58.55,Electronics,4,,5,C#,3,1,3,5,4,50,0
447,"$36,935.12 ",7.05,36.56,61.05,Telecomm,,,10,Java,5,2,2,1,1,56,1
448,"$19,875.12 ",5.47,53.12,58.33,Biomedical,,,3,Java,4,4,3,4,2,61,1
449,"$28,291.31 ",6.23,57.51,70.57,IT,,,3,Python,1,5,3,2,1,70,1
450,"$22,780.47 ",7.12,97.69,41.08,Mechanical,,,7,C++,2,2,2,4,3,84,0
451,"$43,633.48 ",7.55,65.36,82.58,Telecomm,,,4,C++,2,5,2,3,1,69,0
452,"$16,633.86 ",5.97,57.34,55.24,Biomedical,,,8,Python,1,2,4,5,4,74,0
453,"$24,898.35 ",5.35,46,35.91,Mechanical,,,4,C#,4,1,1,3,4,55,0
454,"$12,636.32 ",7.92,47.49,59.42,Mechanical,5,,9,C#,1,4,4,1,5,99,1
455,"$46,282.94 ",7.18,81.11,90.43,IT,,,4,C++,5,2,3,2,1,82,0
456,"$34,433.40 ",5.49,71.52,37.7,IT,,,4,Python,5,4,5,2,3,100,1
457,"$23,961.03 ",6.19,77.85,36.54,Biomedical,,,3,Java,4,1,1,3,2,51,1
458,"$36,353.25 ",8.56,53.7,35.24,Computer,,,7,C,1,5,4,4,4,72,1
459,"$47,806.22 ",9.14,42.38,68.35,Telecomm,3,,4,C#,4,5,2,4,3,55,0
460,"$41,342.67 ",6.3,37.06,94.5,Mechanical,,,6,C#,5,3,3,5,2,71,0
461,"$33,344.94 ",8.08,45.44,89.63,IT,,,10,C++,2,1,2,4,4,98,1
462,"$17,401.82 ",8.07,41.19,50.92,Electronics,1,,4,C++,4,2,2,5,1,94,0
463,"$13,332.79 ",5.14,79.18,78.93,Computer,,,5,C++,5,3,5,3,4,85,1
464,"$35,650.16 ",9.08,76.24,38.29,Biomedical,,,4,C++,3,5,3,4,4,54,1
465,"$38,341.43 ",8.62,66.6,57.92,Computer,,,3,C#,3,4,2,5,4,60,0
466,"$40,408.95 ",9.56,64.24,46.98,Biomedical,0,,7,C,4,5,5,4,5,54,1
467,"$33,420.94 ",7.72,48.18,87.93,Electronics,,,7,C#,1,5,4,5,3,90,0
468,"$14,919.22 ",5.14,68.12,55.74,IT,4,International,6,Python,1,2,2,2,1,86,1
469,"$23,913.88 ",7.78,46.94,77.37,IT,,,9,C++,5,3,5,5,4,98,0
470,"$44,641.81 ",9.32,46.45,64.32,Civil,2,,8,Java,3,5,5,4,2,70,0
471,"$42,828.72 ",9.98,47.11,52.26,Telecomm,,,8,C,1,3,1,3,5,83,1
472,"$13,071.30 ",7.59,35.48,37.88,Civil,,,8,C#,3,2,3,5,5,52,1
473,"$23,444.15 ",5.42,50,55.91,Mechanical,,,5,C#,3,4,1,4,1,71,1
474,"$44,123.32 ",6.76,95.56,35.1,Civil,,,7,Java,1,2,3,2,2,84,0
475,"$12,617.74 ",8.05,93.85,82.27,Civil,,,6,C#,2,1,5,2,4,84,0
476,"$25,453.52 ",6.23,96.35,47.76,Mechanical,,,8,C,2,1,2,3,1,53,1
477,"$42,150.45 ",5.05,40.76,44.94,Civil,,,8,C++,1,3,1,3,5,79,0
478,"$21,422.93 ",5.01,91.45,60.54,Mechanical,1,,8,C#,3,2,4,5,4,58,0
479,"$25,543.59 ",9.79,41.39,49.87,Civil,2,,10,C#,4,4,4,3,2,77,1
480,"$13,682.35 ",9.15,83.2,63.66,Electronics,,,8,Java,3,3,2,1,1,50,0
481,"$46,425.91 ",6.81,87.74,57.05,IT,,,3,C,4,2,4,2,2,59,0
482,"$46,398.01 ",8.8,97.4,67.64,Telecomm,,,6,Python,2,1,1,2,2,78,1
483,"$41,709.61 ",9.24,95.58,84.28,Electronics,,National,7,C++,1,1,1,5,5,78,1
484,"$29,321.20 ",7.26,45.42,83.61,IT,,,6,C++,1,5,1,3,1,74,1
485,"$36,309.40 ",6.37,96.72,82.64,Biomedical,5,,9,Java,4,2,5,4,2,73,0
486,"$17,292.24 ",5.59,58.67,91.1,Civil,,,5,C#,1,2,4,3,2,77,1
487,"$18,676.46 ",7.43,89.35,91.89,Civil,,,8,C#,2,5,2,5,1,66,0
488,"$15,338.25 ",9.4,84.81,45.32,Civil,,,10,C++,5,5,5,4,2,95,0
489,"$15,762.12 ",5.47,74.13,55.29,IT,,,4,Java,1,1,4,4,5,73,1
490,"$40,069.22 ",9.14,73.02,45.43,Telecomm,,,10,C,4,4,4,1,4,83,1
491,"$36,691.66 ",5.98,71.01,40.19,Mechanical,,,6,Java,1,4,2,2,5,99,1
492,"$10,141.11 ",9.29,61.72,74.4,Computer,3,,4,C++,5,5,1,4,1,61,0
493,"$10,434.19 ",7.49,62.13,78.01,Electronics,,,8,C,4,2,4,5,3,100,0
494,"$32,625.04 ",6.67,81.74,75.87,IT,,,9,Java,2,1,1,4,2,75,0
495,"$10,398.71 ",8.88,59.24,78.16,Telecomm,,,4,C++,3,5,3,5,4,78,1
496,"$34,980.32 ",5.72,92.88,79.81,Telecomm,,,4,C++,2,5,1,5,1,70,1
497,"$21,456.89 ",9.6,47.24,44.9,Biomedical,,,3,C,3,1,2,1,2,78,1
498,"$37,135.54 ",8.51,98.82,62.69,Telecomm,,,10,C,2,1,5,4,4,78,1
499,"$28,373.67 ",6.28,92.87,58.74,Electronics,,,4,Java,3,4,1,4,2,86,0
500,"$17,920.45 ",6.88,97.74,65.62,Telecomm,3,,3,C++,1,4,4,3,1,83,0
501,"$31,258.87 ",5.74,35.28,56.07,Computer,,,7,Java,2,3,3,3,5,64,0
502,"$27,811.73 ",7.7,58.59,81.09,Telecomm,1,,4,Java,3,5,3,3,4,53,1
503,"$47,026.40 ",5.47,61.6,80.57,Electronics,,,3,C++,4,4,4,4,5,85,0
504,"$39,139.49 ",8.18,87.87,42.01,IT,,,5,C++,2,1,3,3,4,71,0
505,"$16,671.00 ",6.89,92.87,41.14,Civil,,,5,Java,5,3,4,5,2,50,0
506,"$37,352.91 ",9.11,95.15,37.52,Computer,,,3,C,5,2,3,4,4,55,0
507,"$28,926.44 ",9.32,77.99,66.11,Civil,0,,9,Java,4,4,2,1,2,92,1
508,"$15,448.73 ",8.89,38.37,38.43,Electronics,,,5,C++,4,4,3,3,5,97,0
509,"$24,348.94 ",8.28,78.41,79.14,IT,,,7,C++,3,5,5,2,5,81,0
510,"$37,341.94 ",7.61,57.48,38.99,Civil,,,3,Python,5,1,3,3,1,81,1
511,"$39,673.87 ",5.2,72.9,40.88,Electronics,,,8,C#,1,3,1,2,5,51,1
512,"$20,809.25 ",6.47,68.75,84.37,IT,,,7,C++,3,1,5,2,2,64,1
513,"$18,471.10 ",5.2,41.68,79.53,Telecomm,,,9,C#,3,5,5,5,5,66,0
514,"$15,761.51 ",9.71,60.25,59.99,Mechanical,,,3,C++,5,3,3,4,1,89,1
515,"$12,222.22 ",8.46,79.39,49.78,Telecomm,,,9,C#,4,4,5,5,4,74,1
516,"$28,736.60 ",8.42,45.45,90.14,Electronics,,,4,C#,1,4,4,5,2,61,1
517,"$38,342.83 ",8.54,60.92,65.31,Biomedical,1,,8,C,5,1,2,3,3,50,1
518,"$23,753.17 ",9.85,62.64,81.27,IT,,,9,C,5,1,2,4,2,57,1
519,"$38,653.66 ",5.37,40.41,68.98,Telecomm,,National,7,Python,3,2,1,2,1,89,0
520,"$24,130.64 ",6.88,48.77,54.44,Electronics,,,7,Python,2,5,2,3,5,65,1
521,"$24,463.96 ",5.26,41.99,45.56,Mechanical,,,10,C,1,1,1,5,4,77,1
522,"$29,941.48 ",5.33,61.27,42.96,Telecomm,,,7,C,1,4,1,4,2,67,1
523,"$25,281.04 ",7.72,81.33,70.46,IT,,,7,C++,2,1,2,3,4,53,1
524,"$28,903.18 ",7.27,89.25,75.42,Computer,4,,6,C#,4,1,4,3,3,75,0
525,"$24,705.67 ",7.07,37.58,56.91,Electronics,,,3,C#,4,2,3,4,5,63,1
526,"$48,867.01 ",5.75,66.29,87.47,Biomedical,,,8,Java,5,2,4,2,5,82,1
527,"$30,049.29 ",8.51,78.25,78.67,Computer,4,,10,Python,5,1,1,5,2,87,1
528,"$28,607.86 ",9.89,85.08,60.65,IT,,,8,Java,2,2,4,5,2,93,1
529,"$21,865.82 ",5.15,86.44,52.27,IT,,,9,C#,1,1,1,1,3,66,1
530,"$12,815.36 ",8.38,96.02,90.5,Electronics,,,7,Python,1,5,3,2,1,90,1
531,"$25,692.16 ",9.68,92.49,46.78,IT,3,,7,Python,1,2,5,2,4,98,1
532,"$43,765.18 ",8.46,45.02,71.84,Telecomm,4,,9,C++,2,1,2,5,5,65,1
533,"$24,648.74 ",6.68,90.09,78.4,Computer,,,5,Python,5,3,4,3,4,69,0
534,"$48,213.09 ",6.9,62.27,44.41,Civil,,,3,C,3,3,4,3,3,82,0
535,"$17,410.79 ",7.58,45.17,63.52,Mechanical,,National,8,Java,5,2,4,2,3,57,0
536,"$42,392.86 ",9.53,72.58,47.12,Biomedical,,,4,Python,2,3,2,3,1,64,0
537,"$19,953.77 ",6.37,42.08,84.58,Mechanical,5,,7,C++,5,3,5,3,4,94,0
538,"$13,282.19 ",8.73,58.42,48.42,IT,,,6,C#,5,2,1,5,2,55,1
539,"$18,041.71 ",5.17,95.28,39.18,Computer,,,8,Python,2,4,1,2,2,52,1
540,"$41,537.79 ",6.6,75.31,53.69,Mechanical,,,9,C#,5,5,5,4,4,62,1
541,"$26,645.33 ",8.6,36.51,68.71,Telecomm,5,,7,Java,1,2,1,1,1,83,1
542,"$46,246.45 ",5.91,49.76,54.99,Computer,3,,10,C#,2,5,2,3,2,88,1
543,"$38,542.17 ",9.64,73.71,68.33,Telecomm,,,7,Java,2,5,1,5,3,79,1
544,"$34,269.20 ",6.44,52.58,51.88,Electronics,,,9,C++,5,4,2,3,4,64,0
545,"$20,595.59 ",6.94,62.43,54.19,IT,5,,10,C#,3,5,5,1,1,97,0
546,"$22,100.35 ",6.7,51.01,68.33,Electronics,,,9,Python,2,5,5,3,1,77,1
547,"$46,730.88 ",8.08,90.11,65.94,Biomedical,,National,10,Java,1,4,5,1,4,89,1
548,"$25,260.12 ",9.17,94.55,36.29,IT,,,10,Java,4,1,4,4,1,58,1
549,"$45,732.21 ",9.5,67.5,50.62,Telecomm,,,7,C#,4,1,1,4,4,91,0
550,"$44,257.90 ",7.24,89.67,73.88,Computer,,,3,Java,3,5,5,3,1,66,1
551,"$28,916.16 ",9.93,88.25,94.98,IT,,,8,C,3,1,4,3,2,67,1
552,"$20,715.82 ",9.77,92.47,69.67,Civil,,,10,Python,2,5,4,2,2,99,1
553,"$23,209.25 ",8.79,49.73,71.01,IT,,State,4,C,3,4,2,2,5,95,1
554,"$39,388.05 ",7.02,42.16,39.59,IT,,National,7,C#,3,3,4,1,4,95,1
555,"$27,299.80 ",6.81,44.72,72.11,Computer,1,,9,Java,2,3,3,1,4,90,1
556,"$10,073.79 ",5.45,61.49,79.87,Computer,2,,9,Java,1,3,3,5,2,74,0
557,"$41,247.55 ",8.86,81.58,65.94,Telecomm,,,7,Python,3,1,4,2,2,72,1
